category	path	line	matched_terms	excerpt	phase1_use
lean	Relico/Correctness/GlobalMultiStorePayloadOneStepCorrespondence.lean	316	dispatch	LF.GlobalMultiStorePayloadOneStep.Step.dispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/GlobalMultiStorePayloadOneStepCorrespondence.lean	317	dispatch	hTargetDispatch,	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/GlobalMultiStorePayloadOneStepCorrespondence.lean	321	correspondence|one-step	Backward correspondence for the complete E4C one-step sum.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/GlobalMultiStorePayloadOneStepCorrespondence.lean	323	dispatch	The dispatch branch reuses the existing backward global dispatch theorem.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/GlobalMultiStorePayloadOneStepCorrespondence.lean	385	dispatch	| dispatch hTargetDispatch =>	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/GlobalMultiStorePayloadOneStepCorrespondence.lean	391	dispatch	hSourceDispatch,	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/GlobalMultiStorePayloadOneStepCorrespondence.lean	394	dispatch	_root_.Relico.Correctness.GlobalMultiStorePayloadDispatch.synchronizedGlobalDispatch_backward	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/GlobalMultiStorePayloadOneStepCorrespondence.lean	395	dispatch	hTargetDispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/GlobalMultiStorePayloadOneStepCorrespondence.lean	400	dispatch	DTR.GlobalMultiStorePayloadOneStep.Step.dispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/GlobalMultiStorePayloadOneStepCorrespondence.lean	401	dispatch	hSourceDispatch,	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/GlobalMultiStorePayloadOneStepCorrespondence.lean	404	correspondence	end GlobalMultiStorePayloadOneStepCorrespondence	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/GlobalMultiStorePayloadStateCorrespondence.lean	1	correspondence	import Relico.Correctness.MultiStorePayloadRuntimeStateCorrespondence	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/GlobalMultiStorePayloadStateCorrespondence.lean	10	correspondence	Pointwise lifting of the published local runtime-state correspondence.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/GlobalMultiStorePayloadStateCorrespondence.lean	41	correspondence	(localCorrespondence :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/GlobalMultiStorePayloadStateCorrespondence.lean	78	correspondence	Structural E2 correspondence.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/GlobalMultiStorePayloadStateCorrespondence.lean	144	correspondence	| cons localCorrespondence remaining inductionHypothesis =>	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/GlobalMultiStorePayloadStateCorrespondence.lean	179	correspondence	| cons localCorrespondence remaining inductionHypothesis =>	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Initialization.lean	1	trace	import Relico.Correctness.Trace	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Initialization.lean	55	trace	TraceCorresponds	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Initialization.lean	95	trace	TraceCorresponds	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	3	dispatch	import Relico.Correctness.DispatchForward	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	13	correspondence	Correspondence between combined machine labels.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	15	dispatch	Statement labels use the existing statement-label relation. Dispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	16	correspondence	labels use pending-message/action correspondence.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	36	dispatch	| dispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	44	dispatch	(DTR.MachineLabel.dispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	46	dispatch	(LF.MachineLabel.dispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	52	dispatch	Statement execution requires no additional premise. Dispatch requires	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	54	scheduler	eligible under the LF scheduler.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	64	dispatch	| DTR.MachineLabel.dispatch selectedMessage =>	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	65	dispatch	ForwardDispatchCompatible	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	73	dispatch	Statement steps are always compatible. Dispatch steps require the	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	74	scheduler	explicit LF scheduler-compatibility condition captured by	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	134	dispatch	| dispatch hDispatch =>	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	135	dispatch	have hDispatchCompatible := by	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	140	dispatch	dispatch_forward_of_compatible	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	141	dispatch	hDispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	143	dispatch	hDispatchCompatible	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	147	dispatch	hTargetDispatch,	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	152	dispatch	⟨LF.MachineLabel.dispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	155	dispatch	LF.MachineStep.dispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	156	dispatch	hTargetDispatch,	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	157	dispatch	MachineLabelCorresponds.dispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	164	dispatch	Every generated-LF statement or dispatch transition from corresponding	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	224	dispatch	| dispatch hDispatch =>	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	226	dispatch	dispatch_backward	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	227	dispatch	hDispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	233	dispatch	hSourceDispatch,	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	238	dispatch	⟨DTR.MachineLabel.dispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	241	dispatch	DTR.MachineStep.dispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	242	dispatch	hSourceDispatch,	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/Machine.lean	243	dispatch	MachineLabelCorresponds.dispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/MachineInitialization.lean	2	trace	import Relico.Correctness.MachineTrace	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/MachineInitialization.lean	3	trace	import Relico.Correctness.MachineTraceForward	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/MachineInitialization.lean	30	scheduler	The compatibility witness records the LF scheduler condition required	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/MachineInitialization.lean	31	dispatch	at every source dispatch step.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/MachineInitialization.lean	64	trace	MachineTraceCorresponds	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/MachineInitialization.lean	103	trace	MachineTraceCorresponds	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/MachineInvariant.lean	1	dispatch	import Relico.Correctness.DispatchInvariant	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/MachineInvariant.lean	41	dispatch	| dispatch hDispatch =>	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/MachineInvariant.lean	43	dispatch	dtrDispatch_preserves_runtimeWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/MachineInvariant.lean	44	dispatch	hDispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/MachineTrace.lean	3	trace	import Relico.DTR.MachineTraceSemantics	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/MachineTrace.lean	4	trace	import Relico.LF.MachineTraceSemantics	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/MachineTrace.lean	12	correspondence	Pointwise correspondence between finite DTR and generated-LF machine	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/MachineTrace.lean	13	trace	traces.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/MachineTrace.lean	15	trace	inductive MachineTraceCorresponds :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/MachineTrace.lean	21	trace	MachineTraceCorresponds [] []	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/MachineTrace.lean	33	trace	MachineTraceCorresponds	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/MachineTrace.lean	36	trace	MachineTraceCorresponds	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/MachineTrace.lean	118	trace	MachineTraceCorresponds	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/Correctness/MachineTrace.lean	135	trace	MachineTraceCorresponds.nil,	candidate evidence only; semantic classification requires Phase 2 inspection
