record_type	record_id	final_benchmark_id	mapping_status	matched_categories	record_json
obligation	DirectLFSelectionRemoval:0015	core--priority-selection--positive	accepted	priority	"{""classification"":""type_or_api_check"",""evidence_role"":""source-capability"",""final_benchmark_id"":""core--priority-selection--positive"",""kind"":""#check"",""line_number"":""151"",""mapping_status"":""accepted"",""name_or_expression"":""#check source_permutation_preserves"",""obligation_id"":""DirectLFSelectionRemoval:0015"",""original_benchmark_candidate"":""test-direct-lfselection-removal"",""test_file"":""Relico/Tests/DirectLFSelectionRemoval.lean""}"
obligation	DirectLFSelectionRemoval:0016	core--priority-selection--positive	accepted	priority	"{""classification"":""type_or_api_check"",""evidence_role"":""source-capability"",""final_benchmark_id"":""core--priority-selection--positive"",""kind"":""#check"",""line_number"":""152"",""mapping_status"":""accepted"",""name_or_expression"":""#check target_permutation_preserves"",""obligation_id"":""DirectLFSelectionRemoval:0016"",""original_benchmark_candidate"":""test-direct-lfselection-removal"",""test_file"":""Relico/Tests/DirectLFSelectionRemoval.lean""}"
obligation	GlobalMultiStorePayloadActorPriorityBoundary:0001	global-multi-actor-payload--priority-selection--negative	accepted	actor-priority|priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""global-multi-actor-payload--priority-selection--negative"",""kind"":""theorem"",""line_number"":""8"",""mapping_status"":""accepted"",""name_or_expression"":""sourceMetadata_absent"",""obligation_id"":""GlobalMultiStorePayloadActorPriorityBoundary:0001"",""original_benchmark_candidate"":""test-global-multi-store-payload-actor-priority-boundary"",""test_file"":""Relico/Tests/GlobalMultiStorePayloadActorPriorityBoundary.lean""}"
obligation	GlobalMultiStorePayloadActorPriorityBoundary:0002	global-multi-actor-payload--priority-selection--negative	accepted	actor-priority|priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""global-multi-actor-payload--priority-selection--negative"",""kind"":""theorem"",""line_number"":""13"",""mapping_status"":""accepted"",""name_or_expression"":""targetMetadata_absent"",""obligation_id"":""GlobalMultiStorePayloadActorPriorityBoundary:0002"",""original_benchmark_candidate"":""test-global-multi-store-payload-actor-priority-boundary"",""test_file"":""Relico/Tests/GlobalMultiStorePayloadActorPriorityBoundary.lean""}"
obligation	GlobalMultiStorePayloadActorPriorityBoundary:0003	global-multi-actor-payload--priority-selection--negative	accepted	actor-priority|priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""global-multi-actor-payload--priority-selection--negative"",""kind"":""theorem"",""line_number"":""18"",""mapping_status"":""accepted"",""name_or_expression"":""sourceTargetMetadata_correspond"",""obligation_id"":""GlobalMultiStorePayloadActorPriorityBoundary:0003"",""original_benchmark_candidate"":""test-global-multi-store-payload-actor-priority-boundary"",""test_file"":""Relico/Tests/GlobalMultiStorePayloadActorPriorityBoundary.lean""}"
obligation	GlobalMultiStorePayloadActorPriorityBoundary:0004	global-multi-actor-payload--priority-selection--negative	accepted	actor-priority|priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""global-multi-actor-payload--priority-selection--negative"",""kind"":""theorem"",""line_number"":""24"",""mapping_status"":""accepted"",""name_or_expression"":""absentRequest_supported"",""obligation_id"":""GlobalMultiStorePayloadActorPriorityBoundary:0004"",""original_benchmark_candidate"":""test-global-multi-store-payload-actor-priority-boundary"",""test_file"":""Relico/Tests/GlobalMultiStorePayloadActorPriorityBoundary.lean""}"
obligation	GlobalMultiStorePayloadActorPriorityBoundary:0005	global-multi-actor-payload--priority-selection--negative	accepted	actor-priority|priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""global-multi-actor-payload--priority-selection--negative"",""kind"":""theorem"",""line_number"":""28"",""mapping_status"":""accepted"",""name_or_expression"":""explicitRequest_rejected"",""obligation_id"":""GlobalMultiStorePayloadActorPriorityBoundary:0005"",""original_benchmark_candidate"":""test-global-multi-store-payload-actor-priority-boundary"",""test_file"":""Relico/Tests/GlobalMultiStorePayloadActorPriorityBoundary.lean""}"
obligation	GlobalMultiStorePayloadActorPriorityBoundary:0006	global-multi-actor-payload--priority-selection--negative	accepted	actor-priority|priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""global-multi-actor-payload--priority-selection--negative"",""kind"":""theorem"",""line_number"":""33"",""mapping_status"":""accepted"",""name_or_expression"":""emptyExplicitAssignment_rejected"",""obligation_id"":""GlobalMultiStorePayloadActorPriorityBoundary:0006"",""original_benchmark_candidate"":""test-global-multi-store-payload-actor-priority-boundary"",""test_file"":""Relico/Tests/GlobalMultiStorePayloadActorPriorityBoundary.lean""}"
obligation	GlobalMultiStorePayloadActorPriorityBoundary:0007	global-multi-actor-payload--priority-selection--negative	accepted	actor-priority|priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""global-multi-actor-payload--priority-selection--negative"",""kind"":""theorem"",""line_number"":""38"",""mapping_status"":""accepted"",""name_or_expression"":""boundary_characterization"",""obligation_id"":""GlobalMultiStorePayloadActorPriorityBoundary:0007"",""original_benchmark_candidate"":""test-global-multi-store-payload-actor-priority-boundary"",""test_file"":""Relico/Tests/GlobalMultiStorePayloadActorPriorityBoundary.lean""}"
obligation	GlobalMultiStorePayloadActorPriorityBoundary:0008	global-multi-actor-payload--priority-selection--negative	accepted	actor-priority|priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""global-multi-actor-payload--priority-selection--negative"",""kind"":""theorem"",""line_number"":""49"",""mapping_status"":""accepted"",""name_or_expression"":""absentBoundary_supported"",""obligation_id"":""GlobalMultiStorePayloadActorPriorityBoundary:0008"",""original_benchmark_candidate"":""test-global-multi-store-payload-actor-priority-boundary"",""test_file"":""Relico/Tests/GlobalMultiStorePayloadActorPriorityBoundary.lean""}"
obligation	GlobalMultiStorePayloadActorPriorityBoundary:0009	global-multi-actor-payload--priority-selection--negative	accepted	actor-priority|priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""global-multi-actor-payload--priority-selection--negative"",""kind"":""theorem"",""line_number"":""57"",""mapping_status"":""accepted"",""name_or_expression"":""explicitBoundary_rejected"",""obligation_id"":""GlobalMultiStorePayloadActorPriorityBoundary:0009"",""original_benchmark_candidate"":""test-global-multi-store-payload-actor-priority-boundary"",""test_file"":""Relico/Tests/GlobalMultiStorePayloadActorPriorityBoundary.lean""}"
obligation	GlobalMultiStorePayloadActorPriorityBoundary:0010	global-multi-actor-payload--priority-selection--negative	accepted	actor-priority|message-server-priority|priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""global-multi-actor-payload--priority-selection--negative"",""kind"":""theorem"",""line_number"":""67"",""mapping_status"":""accepted"",""name_or_expression"":""localPriority_preserved"",""obligation_id"":""GlobalMultiStorePayloadActorPriorityBoundary:0010"",""original_benchmark_candidate"":""test-global-multi-store-payload-actor-priority-boundary"",""test_file"":""Relico/Tests/GlobalMultiStorePayloadActorPriorityBoundary.lean""}"
obligation	MessageServerPriority:0001	multi-store--priority-selection--positive	accepted	message-server-priority|priority	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--positive"",""kind"":""def"",""line_number"":""8"",""mapping_status"":""accepted"",""name_or_expression"":""priorityHighName"",""obligation_id"":""MessageServerPriority:0001"",""original_benchmark_candidate"":""test-message-server-priority"",""test_file"":""Relico/Tests/MessageServerPriority.lean""}"
obligation	MessageServerPriority:0002	multi-store--priority-selection--positive	accepted	message-server-priority|priority	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--positive"",""kind"":""def"",""line_number"":""12"",""mapping_status"":""accepted"",""name_or_expression"":""priorityHighTieName"",""obligation_id"":""MessageServerPriority:0002"",""original_benchmark_candidate"":""test-message-server-priority"",""test_file"":""Relico/Tests/MessageServerPriority.lean""}"
obligation	MessageServerPriority:0003	multi-store--priority-selection--positive	accepted	message-server-priority|priority	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--positive"",""kind"":""def"",""line_number"":""16"",""mapping_status"":""accepted"",""name_or_expression"":""priorityLowName"",""obligation_id"":""MessageServerPriority:0003"",""original_benchmark_candidate"":""test-message-server-priority"",""test_file"":""Relico/Tests/MessageServerPriority.lean""}"
obligation	MessageServerPriority:0004	multi-store--priority-selection--positive	accepted	message-server-priority|priority	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--positive"",""kind"":""def"",""line_number"":""20"",""mapping_status"":""accepted"",""name_or_expression"":""priorityNoneName"",""obligation_id"":""MessageServerPriority:0004"",""original_benchmark_candidate"":""test-message-server-priority"",""test_file"":""Relico/Tests/MessageServerPriority.lean""}"
obligation	MessageServerPriority:0005	multi-store--priority-selection--positive	accepted	message-server-priority|priority	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--positive"",""kind"":""def"",""line_number"":""24"",""mapping_status"":""accepted"",""name_or_expression"":""priorityHighServer"",""obligation_id"":""MessageServerPriority:0005"",""original_benchmark_candidate"":""test-message-server-priority"",""test_file"":""Relico/Tests/MessageServerPriority.lean""}"
obligation	MessageServerPriority:0006	multi-store--priority-selection--positive	accepted	message-server-priority|priority	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--positive"",""kind"":""def"",""line_number"":""36"",""mapping_status"":""accepted"",""name_or_expression"":""priorityHighTieServer"",""obligation_id"":""MessageServerPriority:0006"",""original_benchmark_candidate"":""test-message-server-priority"",""test_file"":""Relico/Tests/MessageServerPriority.lean""}"
obligation	MessageServerPriority:0007	multi-store--priority-selection--positive	accepted	message-server-priority|priority	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--positive"",""kind"":""def"",""line_number"":""48"",""mapping_status"":""accepted"",""name_or_expression"":""priorityLowServer"",""obligation_id"":""MessageServerPriority:0007"",""original_benchmark_candidate"":""test-message-server-priority"",""test_file"":""Relico/Tests/MessageServerPriority.lean""}"
obligation	MessageServerPriority:0008	multi-store--priority-selection--positive	accepted	message-server-priority|priority	"{""classification"":""test_fixture_or_helper"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--positive"",""kind"":""def"",""line_number"":""60"",""mapping_status"":""accepted"",""name_or_expression"":""priorityNoneServer"",""obligation_id"":""MessageServerPriority:0008"",""original_benchmark_candidate"":""test-message-server-priority"",""test_file"":""Relico/Tests/MessageServerPriority.lean""}"
obligation	MessageServerPriority:0009	multi-store--priority-selection--positive	accepted	message-server-priority|priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store--priority-selection--positive"",""kind"":""theorem"",""line_number"":""73"",""mapping_status"":""accepted"",""name_or_expression"":""explicit_priority_numeric_order"",""obligation_id"":""MessageServerPriority:0009"",""original_benchmark_candidate"":""test-message-server-priority"",""test_file"":""Relico/Tests/MessageServerPriority.lean""}"
